index,transliteration,word
H0689,’aqqo,אַקּוֹ
H0690,’ara’,אֲרָא
H0691,’er’el,אֶרְאֵל
H0692,’ar’eli,אַרְאֵלִי
H0693,’arav,אָרַב
H0694,’arav,אֲרָב
H0695,’erev,אֶרֶב
H0696,’orev,אֹרֶב
H0697,’arveh,אַרְבֶּה
H0698,’aravah,אָרֲבָה
H0699,’aruvah,אֲרֻבָּה
H0700,’arubbot,אֲרֻבּוֹת
H0701,’arviy,אַרְבִּי
H0702,"’arva‘, ’arva‘ah","אַרְבַּע, אַרְבָּעָה"
H0703,’arva‘,אַרְבַּע
H0704,’arva‘,אַרְבַּע
H0705,’arva‘im,אַרְבָּעִים
H0706,’arva‘tayim,אַרְבַּעְתַּיִם
H0707,’arag,אָרַג
H0708,’ereg,אֶרֶג
H0709,’argov,אַרְגֹּב
H0710,’argewan,אַרְגְּוָן
H0711,’argewan,אַרְגְּוָן
H0712,’argaz,אַרְגָּז
H0713,’argaman,אַרְגָּמָן
H0714,’arde,אַרְדְּ
H0715,’ardon,אַרְדּוֹן
H0716,’ardiy,אַרְדִּי
H0717,’arah,אָרָה
H0718,’aru,אֲרוּ
H0719,’arwad,אַרְוַד
H0720,’arod,אֲרוֹד
H0721,’arwadi,אַרְוָדִי
H0722,’arodi,אֲרוֹדִי
H0723,"’urwah, ’arayah","אֻרְוָה, אֲרָיָה"
H0724,"’arukhah, ’arukhah","אֲרוּכָה, אֲרֻכָה"
H0725,’arumah,אֲרוּמָה
H0727,"’aron, ’aron","אָרוֹן, אָרֹן"
H0728,"’arawnah, ’orenah, ’raniyah","אֲרַוְנָה, אוֹרְנָה, ארַנִיָּה"
H0729,’araz,אָרַז
H0730,’erez,אֶרֶז
H0731,’arzah,אַרְזָה
H0732,’arach,אָרַח
H0733,’arach,אָרַח
H0734,’orach,אֹרַח
H0735,’orach,אֹרַח
H0736,’orechah,אֹרְחָה
H0737,’aruchah,אֲרֻחָה
H0738,"’ari, ’aryeh","אֲרִי, אַרְיֵה"
H0739,"’ari’el, ’ari’el","אֲרִיאֵל, אֲרִאֵל"
H0740,’ari’el,אֲרִיאֵל
H0741,’ari’el,אֲרִאֵיל
H0742,’aridai,אֲרִידַי
H0743,’aridata’,אֲרִידָתָא
H0744,’aryeh,אַרְיֵה
H0745,’aryeh,אַרְיֵה
H0746,’aryokh,אֲרְיוֹךְ
H0747,’arisai,אֲרִיסַי
H0748,’arakh,אָרַךְ
H0749,’arakh,אֲרַךְ
H0750,’arekh,אָרֵךְ
H0751,’erekh,אֶרֶךְ
H0752,’arokh,אָרֹךְ
H0753,’orekh,אֹרֶךְ
H0754,"’arkha’, ’arkhah","אַרְכָּא, אַרְכָּה"
H0755,’arkhuvah,אַרְכֻבָה
H0756,’arkhewai,אַרְכְּוָי
H0757,’arkhiy,אַרְכִּי
H0758,’aram,אֲרָם
H0759,’armon,אַרְמוֹן
H0760,’aram tzovah,אֲרַם צוֹבָה
H0761,’aramiy,אֲרַמִּי
H0762,’aramit,אֲרָמִית
H0763,’aram naharayim,אֲרַם נַהֲרַיִם
H0764,’armoni,אַרְמֹנִי
H0765,’aran,אֲרָן
H0766,’oren,אֹרֶן
H0767,’oren,אֹרֶן
H0768,’arnevet,אַרְנֶבֶת
H0769,"’arnon, ’arnn","אַרְנוֹן, אַרְ֑נן"
H0770,’arnan,אַרְנָן
H0771,’ornan,אָרְנָן
H0772,’ara‘,אֲרַע
H0773,’ar‘it,אַרְעִית
H0774,’arfad,אַרְפָּד
H0775,’arfakhshad,אַרְפַּכְשַׁד
H0776,’eretz,אֶרֶץ
H0777,’artza’,אַרְצָא
H0778,’araq,אֲרַק
H0779,’arar,אָרַר
H0780,’ararat,אֲרָרַט
H0781,’aras,אָרַשׂ
H0782,’areshet,אֲרֶשֶׁת
H0783,"’artachshasta’, ’artachshaste’, ’artachshaste’","אַרְתַּחְשַׁשְׂתָּא, אַרְתַּחְשַׁשְׂתְּא, אַרְתַּחְשַׁסְתְּא"
H0784,’esh,אֵשׁ
H0785,’esh,אֵשׁ
H0786,’ish,אִשׁ
H0787,’osh,אֹשׁ
H0788,’ashvel,אַשְׁבֵּל
H0789,’ashveli,אַשְׁבֵּלִי
H0790,’eshvan,אֶשְׁבָּן
H0791,’ashvea‘,אַשְׁבֵּעַ
H0792,’eshva‘al,אֶשְׁבַּעַל
H0793,’eshed,אֶשֶׁד
H0794,’ashedah,אֲשֵׁדָה
H0795,’ashdod,אַשְׁדּוֹד
H0796,’ashdodi,אַשְׁדּוֹדִי
H0797,’ashdodit,אַשְׁדּוֹדִית
H0798,’ashdot hafisgah,אַשְׁדּוֹת הַפִּסְגָּה
H0799,’eshdat,אֶשְׁדָּת
H0800,’eshah,אֶשָּׁה
H0801,’ishah,אִשָּׁה
H0802,"’ishah, nashim","אִשָּׁה, נָשִׁים"
H0803,’ashuyah,אֲשׁוּיָה
H0804,"’ashur, ’ashur","אַשּׁוּר, אַשֻּׁר"
H0805,"’ashuri, ’ashuri","אֲשׁוּרִי, אַשּׁוּרִי"
H0806,’ashchur,אַשְׁחוּר
H0807,’ashima’,אֲשִׁימָא
H0808,’ashish,אָשִׁישׁ
H0809,’ashishah,אֲשִׁישָׁה
H0810,’eshekh,אֶשֶׁךְ
H0811,"’eshkol, ’eshkhol","אֶשְׁכּוֹל, אֶשְׁכֹּל"
H0812,’eshkhol,אֶשְׁכֹּל
H0813,’ashkhenaz,אַשְׁכְּנַז
H0814,’eshkhar,אֶשְׁכָּר
H0815,’eshel,אֵשֶׁל
H0816,"’asham, ’ashem","אָשַׁם, אָשֵׁם"
H0817,’asham,אָשָׁם
H0818,’ashem,אָשֵׁם
H0819,’ashmah,אַשְׁמָה
H0820,’ashman,אַשְׁמָן
H0821,"’ashmurah, ’ashmurah, ’ashmoret","אַשְׁמֻרָה, אַשְׁמוּרָה, אַשְׁמֹרֶת"
H0822,’eshnav,אֶשְׁנָב
H0823,’ashnah,אַשְׁנָה
H0824,’esh‘an,אֶשְׁעָן
H0825,’ashaf,אַשָּׁף
H0826,’ashaf,אַשָּׁף
H0827,’ashfah,אַשְׁפָּה
H0828,’ashfenaz,אַשְׁפְּנַז
H0829,’eshfar,אֶשְׁפָּר
H0830,"’ashfot, ’ashpot, shefot","אַשְׁפֹּת, אַשְׁפּוֹת, שְׁפֹת"
H0831,’ashqelon,אַשְׁקְלוֹן
H0832,’eshqeloni,אֶשְׁקְלוֹנִי
H0833,"’ashar, ’asher","אָשַׁר, אָשֵׁר"
H0834,’asher,אֲשֶׁר
H0835,’esher,אֶשֶׁר
H0836,’ashet,אָשֵׁת
H0837,’osher,אֹשֶׁר
H0838,"’ashur, ’ashur","אָשּׁוּר, אַשֻּׁר"
H0840,’asar’el,אֲשַׂרְאֵל
H0841,’asar’elah,אֲשַׂרְאֵלָה
H0842,"’asherah, ’asherah","אֲשֵׁרָה, אֲשֵׁירָה"
H0843,’asheri,אָשֵׁרִי
H0844,’asri’el,אַשְׂרִיאֵל
H0845,’asri’eli,אַשְׂרִאֵלִי
H0846,’usharna’,אֻשַּׁרְנָא
H0847,"’eshta’ol, ’eshta’ol","אֶשְׁתָּאֹל, אֶשְׁתָּאוֹל"
H0848,’eshta’uli,אֶשְׁתָּאֻלִי
H0849,’eshtaddur,אֶשְׁתַּדּוּר
H0850,’eshton,אֶשְׁתּוֹן
H0851,"’eshtemo‘a, ’eshtemo‘a, ’eshtemoh","אֶשְׁתְּמֹעַ, אֶשְׁתְּמוֹעַ, אֶשְׁתְּמֹה"
H0852,’at,אָת
H0853,’et,אֵת
H0854,’et,אֵת
H0855,’et,אֵת
H0856,’etva‘al,אֶתְבַּעַל
H0857,"’atah, ’ata’","אָתָה, אָתָא"
H0858,"’atah, ’ata’","אָתָה, אָתָא"
H0859,"’atah, ’ata, ’at, ’atiy, ’atem, ’aten, ’atenah, ’atenah","אַתָּה, אַתָּ, אַת, אַתִּי, אַתֶּם, אַתֶּן, אַתֵּנָה, אַתֵּנָּה"
H0860,’aton,אָתוֹן
H0861,’attun,אַתּוּן
H0862,"’attuq, ’atiyq","אַתּוּק, אַתִּיק"
H0863,"’itay, ’itai","אִתַּי, אִיתַי"
H0864,’etam,אֵתָם
H0865,"’etmol, ’itmol, ’etmul","אֶתְמוֹל, אִתְמוֹל, אֶתְמוּל"
H0866,"’etnah,","אֶתְנָה,"
H0867,’etni,אֶתְנִי
H0868,’etnan,אֶתְנַן
H0869,’etnan,אֶתְנַן
H0870,’atar,אֲתַר
H0871,’atarim,אֲתָרִים
H0872,ve’ah,בְּאָה
H0873,vi’ush,בִּאוּשׁ
H0874,va’ar,בָּאַר
H0875,ve’er,בְּאֵר
H0876,ve’er,בְּאֵר
H0877,vo’r,בֹּאר
H0878,ve’era’,בְּאֵרָא
H0879,ve’er ’elim,בְּאֵר אֵלִים
H0880,ve’erah,בְּאֵרָה
H0881,ve’erot,בְּאֵרוֹת
H0882,ve’eri,בְּאֵרִי
H0883,ve’er lachai ro’i,בְּאֵר לַחַי רֹאִי
H0884,ve’er sheva‘,בְּאֵר שֶׁבַע
H0885,ve’erot benei-ya‘aqan,בְּאֵרֹת בְּנֵי־יַעֲקַן
H0886,ve’eroti,בְּאֵרֹתִי
H0887,va’ash,בָּאַשׁ
H0888,ve’esh,בְּאֵשׁ
H0889,ve’sh,בְּאשׁ
H0890,va’shah,בָּאְשָׁה
H0891,ve’ushim,בְּאֻשִׁים
H0891a,ba’tar,בָּאתַר
H0892,vavah,בָּבָה
H0893,vevai,בֵּבַי
H0894,vavel,בָּבֶל
H0895,vavel,בָּבֶל
H0896,vavli,בַּבְלִי
H0897,vag,בַּג
H0898,vagad,בָּגַד
H0899,veged,בֶּגֶד
H0900,vogdot,בֹּגְדוֹת
H0901,vagod,בָּגוֹד
H0902,vigwai,בִּגְוַי
H0903,vigta’,בִּגְתָא
H0904,"vigtan, bigtana’","בִּגְתָן, בִּגְתָנָא"
H0905,vad,בַּד
H0906,vad,בַּד
H0907,vad,בַּד
H0908,vada’,בָּדָא
H0909,vadad,בָּדַד
H0910,vadad,בָּדָד
H0911,vedad,בְּדַד
H0912,vedyah,בֵּדְיָה
H0913,vedil,בְּדִיל
H0914,vadal,בָּדַל
H0915,vadal,בָּדָל
H0916,vedolach,בְּדֹלַח
H0917,vedan,בְּדָן
H0918,vadaq,בָּדַק
H0919,vedeq,בֶּדֶק
H0920,vidqar,בִּדְקַר
H0921,vedar,בְּדַר
H0922,vohu,בֹּהוּ
H0923,vahat,בַּהַט
H0924,vehilu,בְּהִילוּ
H0925,vahir,בָּהִיר
H0926,vahal,בָּהַל
H0927,vehal,בְּהַל
H0928,vehalah,בֶּהָלָה
H0929,vehemah,בְּהֵמָה
H0930,vehemot,בְּהֵמוֹת
H0931,vohen,בֹּהֶן
H0932,vohan,בֹּהַן
H0933,vohaq,בֹּהַק
H0934,voheret,בֹּהֶרֶת
H0935,bo’,בּוֹא
H0936,buz,בּוּז
H0937,buz,בּוּז
H0938,buz,בּוּז
H0939,buzah,בּוּזָה
H0940,buzi,בּוּזִי
H0941,buzi,בּוּזִי
H0942,vauai,בַּוַּי
H0943,bukh,בּוּךְ
H0944,bul,בּוּל
H0945,bul,בּוּל
H0946,bunah,בּוּנָה
H0947,bus,בּוּס
H0948,butz,בּוּץ
H0949,botzetz,בּוֹצֵץ
H0950,buqah,בּוּקָה
H0951,boqer,בּוֹקֵר
H0952,bur,בּוּר
H0953,bor,בּוֹר
H0954,bush,בּוּשׁ
H0955,bushah,בּוּשָׁה
H0956,but,בּוּת
H0957,vaz,בַּז
H0958,vaza’,בָּזָא
H0959,vazah,בָּזָה
H0960,vazh,בָּ֑זה
H0961,vizah,בִּזָּה
H0962,vazaz,בָּזַז
H0963,vizayon,בִּזָּיוֹן
H0964,vizyoteyah,בִּזְיוֹתְיָה
H0965,vazaq,בָּזָק
H0966,vezeq,בֶּזֶק
H0967,vazar,בָּזַר
H0968,vizta’,בִּזְתָא
H0969,vachon,בָּחוֹן
H0970,"vachur, bachur","בָּחוּר, בָּחֻר"
H0971,vachin,בַּחִין
H0972,vachir,בָּחִיר
H0973,vachal,בָּחַל
H0974,vachan,בָּחַן
H0975,vachan,בַּחַן
H0976,vochan,בֹּחַן
H0977,vachar,בָּחַר
H0978,vacharumi,בַּחֲרוּמִי
H0979,"vechurot, bechurot, bechurim","בְּחֻרוֹת, בְּחוּרוֹת, בְּחֻרִים"
H0980,"vachurim, bachurim","בַּחֻרִים, בַּחוּרִים"
H0981,"vata’, batah","בָּטָא, בָּטָה"
H0982,vatach,בָּטַח
H0983,vetach,בֶּטַח
H0984,vetach,בֶּטַח
H0985,vitchah,בִּטְחָה
H0986,vitachon,בִּטָּחוֹן
H0987,vatuchot,בַּטֻּחוֹת
H0988,vatel,בָּטֵל
H0989,vetel,בְּטֵל
H0990,veten,בֶּטֶן
H0991,veten,בֶּטֶן
H0992,voten,בֹּטֶן
H0993,vetonim,בְּטֹנִים
H0994,viy,בִּי
H0995,viyn,בִּין
H0996,veyn,בֵּין
H0997,veyn,בֵּין
H0998,viynah,בִּינָה
H0999,viynah,בִּינָה
H1000,veytzah,בֵּיצָה
H1001,viyra’,בִּירָא
H1002,viyrah,בִּירָה
H1003,viyranit,בִּירָנִית
H1004,vayit,בַּיִת
H1005,vayit,בַּיִת
H1006,vayit,בַּיִת
H1007,veyt ’aeewn,בֵּית אֶֶָון
H1008,veyt-’el,בֵּית־אֵל
H1009,veyt ’arve’l,בֵּית אַרְבֵּאל
H1010,"veyt ba‘al me‘on, beyt me‘on","בֵּית בַּעַל מְעוֹן, בֵּית מְעוֹן"
H1011,veyt bir’i,בֵּית בִּרְאִי
H1012,veyt barah,בֵּית בָּרָה
H1013,veyt-gader,בֵּית־גָּדֵר
H1014,veyt gamul,בֵּית גָּמוּל
H1015,veyt divilatim,בֵּית דִּבְִלַתִים
H1016,veyt-dagon,בֵּית־דָּגוֹן
H1017,veyt ha’eli,בֵּית הָאֱלִי
H1018,veyt ha’etzel,בֵּית הָאֵצֶל
H1019,veyt hagilegal,בֵּית הַגִּלְגָּל
H1020,veyt hayeshimot,בֵּית הַיְשִׁימוֹת
H1021,veyt hakherem,בֵּית הַכֶּרֶם
H1022,veyt halachmi,בֵּית הַלַּחְמִי
H1023,veyt hamerchaq,בֵּית הַמֶּרְחָק
H1024,"veyt hamarkhavot, beyt markhavot","בֵּית הַמַּרְכָּבוֹת, בֵּית מַרְכָּבוֹת"
H1025,veyt ha‘emeq,בֵּית הָעֵמֶק
H1026,veyt ha‘aravah,בֵּית הָעֲרָבָה
H1027,veyt haram,בֵּית הָרָם
H1028,veyt haran,בֵּית הָרָן
H1029,veyt hashitah,בֵּית הַשִּׁטָּה
H1030,veyt hashimshi,בֵּית הַשִּׁמְשִׁי
H1031,veyt chaglah,בֵּית חָגְלָה
H1032,veyt choron,בֵּית חוֹרוֹן
H1033,veyt kar,בֵּית כַּר
H1034,veyt leva’ot,בֵּית לְבָאוֹת
H1035,veyt lechem,בֵּית לֶחֶם
H1036,veyt le‘afrah,בֵּית לְעַפְרָה
H1038,veyt ma‘akhah,בֵּית מַעֲכָה
H1039,veyt nimrah,בֵּית נִמְרָה
H1040,veyt ‘eden,בֵּית עֵדֶן
H1041,veyt ‘azmaeewt,בֵּית עַזְמֶֶָות
H1042,veyt ‘anot,בֵּית עֲנוֹת
H1043,veyt ‘anat,בֵּית עֲנָת
H1044,veyt ‘eqed,בֵּית עֵקֶד
H1045,veyt ‘ashtarot,בֵּית עַשְׁתָּרוֹת
H1046,veyt pelet,בֵּית פֶּלֶט
H1047,veyt pe‘or,בֵּית פְּעוֹר
H1048,veyt patzetz,בֵּית פַּצֵּץ
H1049,veyt tzur,בֵּית צוּר
H1050,veyt rechov,בֵּית רְחוֹב
H1051,veyt rafa’,בֵּית רָפָא
H1052,"veyt she’an, beyt shan","בֵּית שְׁאָן, בֵּית שָׁן"
H1053,veyt shemesh,בֵּית שֶׁמֶשׁ
H1054,veyt tappuach,בֵּית תַּפּוּחַ
H1055,viytan,בִּיתָן
H1056,vakha’,בָּכָא
H1057,vakha’,בָּכָא
H1058,vakhah,בָּכָה
H1059,vekheh,בֶּכֶה
H1060,vekhor,בְּכוֹר
H1061,bikkurim,בִּכּוּרִים
H1062,"vekhorah, bekhorah","בְּכוֹרָה, בְּכֹרָה"
H1063,vikkurah,בִּכּוּרָה
H1064,vekhorat,בְּכוֹרַת
H1065,vekhi,בְּכִי
H1066,vokhim,בֹּכִים
H1067,vekhirah,בְּכִירָה
H1068,vekhit,בְּכִית
H1069,vakhar,בָּכַר
H1070,vekher,בֶּכֶר
H1071,vekher,בֶּכֶר
H1072,vikhrah,בִּכְרָה
H1073,vakhurah,בַּכֻּרָה
H1074,vokhru,בֹּכְרוּ
H1075,vikhri,בִּכְרִי
H1076,vakhri,בַּכְרִי
H1077,val,בַּל
H1078,vel,בֵּל
H1079,val,בָּל
H1080,vela’,בְּלָא
H1081,val’adan,בַּלְאֲדָן
H1082,valag,בָּלַג
H1083,vilgah,בִּלְגָּה
H1084,vilgay,בִּלְגַּי
H1085,vildad,בִּלְדַּד
H1086,valah,בָּלָה
H1087,valeh,בָּלֶה
H1088,valah,בָּלָה
H1089,valah,בָּלַהּ
H1090,vilhah,בִּלְהָה
H1091,valahah,בַּלָּהָה
H1092,vilhan,בִּלְהָן
H1093,velo,בְּלוֹ
H1094,"velo’, beloy","בְּלוֹא, בְּלוֹי"
H1095,veltesha’tzar,בֵּלְטְשַׁאצַּר
H1096,veltesha’tzar,בֵּלְטְשַׁאצַּר
H1097,veli,בְּלִי
H1098,velil,בְּלִיל
H1099,velimah,בְּלִימָה
H1100,veliya‘al,בְּלִיַּעַל
H1101,valal,בָּלַל
H1102,valam,בָּלַם
H1103,valas,בָּלַס
H1104,vala‘,בָּלַע
H1105,vela‘,בֶּלַע
H1106,vela‘,בֶּלַע
H1107,"vil‘ade, bal‘adei","בִּלְעֲדֵי, בַּלְעֲדֵי"
H1108,val‘i,בַּלְעִי
H1109,vil‘am,בִּלְעָם
H1110,valaq,בָּלַק
H1111,valaq,בָּלָק
H1112,"velsha’tzar, bel’shatzar","בֵּלְשַׁאצַּר, בֵּלְאשַׁצַּר"
H1113,velsha’tzar,בֵּלְשַׁאצַּר
H1114,vilshan,בִּלְשָׁן
H1115,viltiy,בִּלְתִּי
H1116,vamah,בָּמָה
H1117,vamah,בָּמָה
H1118,vimhal,בִּמְהָל
H1119,vemo,בְּמוֹ
H1120,"vamot, bamot ba‘al","בָּמוֹת, בָּמוֹת בַּעַל"
H1121,ven,בֵּן
H1123,ven,בֵּן
H1124,"vena’, benah","בְּנָא, בְּנָה"
H1126,ven-’oni,בֶּן־אוֹנִי
H1127,ven-gever,בֶּן־גֶּבֶר
H1129,vanah,בָּנָה
H1130,ven-hadad,בֶּן־הֲדַד
H1131,vinnuy,בִּנּוּי
H1132,ven-zochet,בֶּן־זוֹחֵת
H1133,ven-chur,בֶּן־חוּר
H1134,ven-chayil,בֶּן־חַיִל
H1135,ven-chanan,בֶּן־חָנָן
H1137,vani,בָּנִי
H1138,"vuniy, buni","בֻּנִּי, בּוּנִי"
H1139,venei-veraq,בְּנֵי־בְרַק
H1140,vinyah,בִּנְיָה
H1141,"venayah, benayahu","בְּנָיָה, בְּנָיָהוּ"
H1142,venei ya‘aqan,בְּנֵי יַעֲקָן
H1143,venayim,בֵּנַיִם
H1144,vinyamin,בִּנְיָמִין
H1146,vinyan,בִּנְיָן
H1147,vinyan,בִּנְיָן
H1148,veninu,בְּנִינוּ
H1149,venas,בְּנַס
H1150,"vin‘a’, bin‘ah","בִּנְעָא, בִּנְעָה"
H1151,ven-‘amiy,בֶּן־עַמִּי
H1152,vesodeyah,בְּסוֹדְיָה
H1153,vesai,בְּסַי
H1154,veser,בֶּסֶר
H1155,voser,בֹּסֶר
H1156,"ve‘a’, be‘ah","בְּעָא, בְּעָה"
H1157,ve‘ad,בְּעַד
H1158,va‘ah,בָּעָה
H1159,ve‘u,בְּעוּ
H1160,ve‘or,בְּעוֹר
H1161,vi‘utim,בִּעוּתִים
H1162,vo‘az,בֹּעַז
H1163,va‘at,בָּעַט
H1165,ve‘ir,בְּעִיר
H1166,va‘al,בָּעַל
H1167,va‘al,בַּעַל
H1168,va‘al,בַּעַל
H1169,ve‘el,בְּעֵל
H1170,va‘al berit,בַּעַל בְּרִית
H1171,va‘al gad,בַּעַל גָּד
H1172,va‘alah,בַּעֲלָה
H1173,va‘alah,בַּעֲלָה
H1174,va‘al hamon,בַּעַל הָמוֹן
H1175,ve‘alot,בְּעָלוֹת
H1176,va‘al zevuv,בַּעַל זְבוּב
H1177,va‘al chanan,בַּעַל חָנָן
H1178,va‘al chatzor,בַּעַל חָצוֹר
H1179,va‘al chermon,בַּעַל חֶרְמוֹן
H1180,va‘ali,בַּעֲלִי
H1182,ve‘elyada‘,בְּעֶלְיָדָע
H1183,ve‘alyah,בְּעַלְיָה
H1184,va‘alei yehudah,בַּעֲלֵי יְהוּדָה
H1185,va‘alis,בַּעֲלִיס
H1186,va‘al me‘on,בַּעַל מְעוֹן
H1187,va‘al pe‘or,בַּעַל פְּעוֹר
H1188,va‘al peratzim,בַּעַל פְּרָצִים
H1189,va‘al tzefon,בַּעַל צְפוֹן
H1190,va‘al shalishah,בַּעַל שָׁלִשָׁה
H1191,va‘alat,בַּעֲלָת
H1192,va‘alat be‘er,בַּעֲלַת בְּעֵר
H1193,va‘al tamar,בַּעַל תָּמָר
H1194,ve‘on,בְּעֹן
H1195,va‘ana’,בַּעֲנָא
H1196,va‘anah,בַּעֲנָה
H1197,va‘ar,בָּעַר
H1198,va‘ar,בַּעַר
H1199,va‘ara’,בָּעֲרָא
H1200,ve‘erah,בְּעֵרָה
H1201,va‘sha’,בַּעְשָׁא
H1202,va‘aseyah,בַּעֲשֵׂיָה
H1203,ve‘eshterah,בְּעֶשְׁתְּרָה
H1204,va‘at,בָּעַת
H1205,ve‘atah,בְּעָתָה
H1206,votz,בֹּץ
H1207,vitzah,בִּצָּה
H1208,vatzor,בָּצוֹר
H1209,vetzai,בֵּצַי
H1210,vatzir,בָּצִיר
H1211,vetzel,בֶּצֶל
H1212,vetzal’el,בְּצַלְאֵל
H1213,"vatzlut, batzlit","בַּצְלוּת, בַּצְלִית"
H1214,vatza‘,בָּצַע
H1215,vetza‘,בֶּצַע
H1216,vatzeq,בָּצֵק
H1217,vatzeq,בָּצֵק
H1218,vatzqat,בָּצְקַת
H1219,vatzar,בָּצַר
H1220,vetzer,בֶּצֶר
H1221,vetzer,בֶּצֶר
H1223,vatzrah,בָּצְרָה
H1224,vatzrah,בָּצְרָה
H1225,vitzaron,בִּצָּרוֹן
H1226,vatzoret,בַּצֹּרֶת
H1227,vaqbuq,בַּקְבּוּק
H1228,vaqvuq,בַּקְבֻּק
H1229,vaqvuqyah,בַּקְבֻּקְיָה
H1230,vaqvaqar,בַּקְבַּקַּר
H1231,vuqiy,בֻּקִּי
H1232,vuqiyah,בֻּקִּיָּה
H1233,veqia‘,בְּקִיעַ
H1234,vaqa‘,בָּקַע
H1235,veqa‘,בֶּקַע
H1236,viq‘a’,בִּקְעָא
H1237,viq‘ah,בִּקְעָה
H1238,vaqaq,בָּקַק
H1239,vaqar,בָּקַר
H1240,veqar,בְּקַר
H1241,vaqar,בָּקָר
H1242,voqer,בֹּקֶר
H1243,vaqarah,בַּקָּרָה
H1244,viqoret,בִּקֹּרֶת
H1245,vaqash,בָּקַשׁ
H1246,vaqashah,בַּקָּשָׁה
H1247,var,בַּר
H1248,var,בַּר
H1249,var,בַּר
H1250,"var, bar","בָּר, בַּר"
H1251,var,בַּר
H1252,vor,בֹּר
H1253,vor,בֹּר
H1254,vara’,בָּרָא
H1255,vero’dakh bal’adan,בְּרֹאדַךְ בַּלְאֲדָן
H1256,vera’yah,בְּרָאיָה
H1257,varvur,בַּרְבֻּר
H1258,varad,בָּרַד
H1259,varad,בָּרָד
H1260,vered,בֶּרֶד
H1261,varod,בָּרֹד
H1262,varah,בָּרָה
H1263,varukh,בָּרוּךְ
H1265,verosh,בְּרוֹשׁ
H1266,verot,בְּרוֹת
H1267,varut,בָּרוּת
H1268,"verotah, berotai","בֵּרוֹתָה, בֵּרֹתַי"
H1269,virzot,בִּרְזוֹת
H1270,varzel,בַּרְזֶל
H1271,varzilay,בַּרְזִלַּי
H1272,varach,בָּרַח
H1273,varchumi,בַּרְחֻמִי
H1274,veri,בְּרִי
H1275,veri,בֵּרִי
H1276,veri,בֵּרִי
H1277,vari’,בָּרִיא
H1279,viryah,בִּרְיָה
H1280,veriach,בְּרִיחַ
H1281,"varicha, bariach","בָּרִיחַ, בָּרִחַ"
H1282,variach,בָּרִיחַ
H1283,veri‘ah,בְּרִיעָה
H1284,veri‘i,בְּרִיעִי
H1285,verit,בְּרִית
H1286,verit,בְּרִית
H1287,vorit,בֹּרִית
H1288,varakh,בָּרַךְ
H1289,verakh,בְּרַךְ
H1290,verekh,בֶּרֶךְ
H1291,verekh,בֶּרֶךְ
H1292,varakh’el,בָּרַכְאֵל
H1293,verakhah,בְּרָכָה
H1294,verakhah,בְּרָכָה
H1295,verekhah,בְּרֵכָה
